,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
10,0.030768321925170303,0.09476128428845451,0.13866438800212116,0.01229693051131969,0.16814105655667547,0.16841733669664752,0.16876247983483045,0.07069654164102722,0.028187727826116303,0.07430078936326104,0.0,0.15397361397331666,0.012658349023466586,0.014046985441721106,0.11453398185692944,0.025690848565190542,0.1742992484206155,0.1671401666266803,0.16814105655667547,0.17349731323567855,0.1695838922185631,0.052392511869547215,0.04993384823945549
11,0.1240282667462918,0.22366005722971513,0.016029326249096823,0.14450191313611943,0.2914167375083249,0.29176340363382786,0.29205977812770373,0.08329046283939316,0.17569823960415443,0.1354937640631557,0.15397361397331666,0.0,0.14315214004687618,0.14078584161768992,0.05120164450483372,0.17704513464086172,0.20103738209594213,0.29055061951404487,0.2914167375083249,0.19348525654425666,0.29290570513392156,0.14002861314745377,0.10419987044138228
12,0.019146076258340982,0.09699987835045007,0.1276425998638387,0.0018060177186362122,0.17068853066332085,0.17098100040648,0.17132182231113954,0.05996412594209869,0.03413977445737165,0.06386844369487661,0.012658349023466586,0.14315214004687618,0.0,0.002865309756378774,0.10241764105857071,0.03411168861256037,0.16562919609778673,0.16969889716790362,0.17068853066332085,0.16433170874790462,0.17215810320750416,0.042628695734237325,0.04003629603247086
13,0.016931136881213,0.09982648145658689,0.1253274004358216,0.004660869017689603,0.17351307875778033,0.1738061348169303,0.17414675650154965,0.05753908584605969,0.03692116195354868,0.06462805969550926,0.014046985441721106,0.14078584161768992,0.002865309756378774,0.0,0.10055036151105064,0.03669241474746823,0.16685535831971474,0.1725239800723452,0.17351307875778033,0.16541043649059012,0.17498351493785336,0.04374704218575922,0.03740798043198592
14,0.0837974577185373,0.17419223633676,0.036148727501806574,0.10342293024276576,0.24063263307373634,0.24098163768220957,0.2412734233188676,0.04854147916988695,0.13204192440282095,0.08451602510768097,0.11453398185692944,0.05120164450483372,0.10241764105857071,0.10055036151105064,0.0,0.1346630554383848,0.1556103499128306,0.23977959233429125,0.24063263307373634,0.14892141585413224,0.24211619627774317,0.09095869886932431,0.06875075708675009
15,0.05307885848518747,0.07240372158942229,0.16142706154793302,0.032642211934863004,0.14471211144889562,0.14497215870640273,0.1453196548991337,0.09400366429028292,0.007318640584149014,0.07871701849030205,0.025690848565190542,0.17704513464086172,0.03411168861256037,0.03669241474746823,0.1346630554383848,0.0,0.1702034996702214,0.14370561645251362,0.14471211144889562,0.1707924366006825,0.14612357646868404,0.057122230348615965,0.07409985762469566
16,0.16283611923059613,0.13661212025291622,0.18916228614603098,0.16465881239700686,0.15627972133324436,0.156606954187869,0.1567123511405403,0.16958847661321869,0.16295040227011476,0.10356960799380205,0.1742992484206155,0.20103738209594213,0.16562919609778673,0.16685535831971474,0.1556103499128306,0.1702034996702214,0.0,0.15596299721407234,0.15627972133324436,0.009405556868143617,0.15727786398599783,0.1231186439983522,0.1719221044542955
17,0.18345798247034095,0.07269957152555705,0.27477880340375016,0.16789379797955584,0.0010076705810951757,0.001282263623435385,0.0016237302731879587,0.21845012634465844,0.1392524430665364,0.15530244556991232,0.1671401666266803,0.29055061951404487,0.16969889716790362,0.1725239800723452,0.23977959233429125,0.14370561645251362,0.15596299721407234,0.0,0.0010076705810951757,0.16367216317993388,0.0024622347572969827,0.15226294690435427,0.20465216954627735
18,0.18443052891017958,0.07368989415109697,0.27565011046614407,0.1688834971215381,0.0,0.0003605551275528502,0.0006484597134901103,0.21938931263851008,0.14025610610593595,0.1561486375220606,0.16814105655667547,0.2914167375083249,0.17068853066332085,0.17351307875778033,0.24063263307373634,0.14471211144889562,0.15627972133324436,0.0010076705810951757,0.0,0.16402079502306613,0.0015026643005076111,0.15317835486777703,0.20561655988757077
19,0.16047352326813288,0.14103069914029934,0.18194321146995213,0.16344915294977735,0.16402079502306613,0.1643528886268918,0.16446924484534595,0.16507085781566483,0.16360576181784947,0.10135688333800763,0.17349731323567855,0.19348525654425666,0.16433170874790462,0.16541043649059012,0.14892141585413224,0.1707924366006825,0.009405556868143617,0.16367216317993388,0.16402079502306613,0.0,0.16505556155428475,0.1217047246412329,0.1684697376385479
20,0.1859194266398512,0.07515847324155031,0.27714106335943994,0.17035296299155694,0.0015026643005076111,0.0011815244390318757,0.0008542247947614142,0.22089129928541967,0.14168733500211414,0.15762931009173994,0.1695838922185631,0.29290570513392156,0.17215810320750416,0.17498351493785336,0.24211619627774317,0.14612357646868404,0.15727786398599783,0.0024622347572969827,0.0015026643005076111,0.16505556155428475,0.0,0.15468035945135597,0.20711074549622407
21,0.04185042009454708,0.08363228862108363,0.12403251912300917,0.041780550499011956,0.15317835486777703,0.15351266788118134,0.15382663130941657,0.06711549523023803,0.05138979373377724,0.022194111831761235,0.052392511869547215,0.14002861314745377,0.042628695734237325,0.04374704218575922,0.09095869886932431,0.057122230348615965,0.1231186439983522,0.15226294690435427,0.15317835486777703,0.1217047246412329,0.15468035945135597,0.0,0.057751437211559675
22,0.021943260242952352,0.13260501725047907,0.08910703507580232,0.041602332867273516,0.20561655988757077,0.20592939688154452,0.20626092455917558,0.02130189193475799,0.07398885591762719,0.07018723032008099,0.04993384823945549,0.10419987044138228,0.04003629603247086,0.03740798043198592,0.06875075708675009,0.07409985762469566,0.1719221044542955,0.20465216954627735,0.20561655988757077,0.1684697376385479,0.20711074549622407,0.057751437211559675,0.0
